Rpeaks,Participant,Sampling_Rate,Database
39822,MIT-LongTerm_03,128,MIT-LongTerm
39938,MIT-LongTerm_03,128,MIT-LongTerm
40055,MIT-LongTerm_03,128,MIT-LongTerm
40171,MIT-LongTerm_03,128,MIT-LongTerm
40286,MIT-LongTerm_03,128,MIT-LongTerm
40401,MIT-LongTerm_03,128,MIT-LongTerm
40516,MIT-LongTerm_03,128,MIT-LongTerm
40631,MIT-LongTerm_03,128,MIT-LongTerm
40746,MIT-LongTerm_03,128,MIT-LongTerm
40861,MIT-LongTerm_03,128,MIT-LongTerm
40976,MIT-LongTerm_03,128,MIT-LongTerm
41090,MIT-LongTerm_03,128,MIT-LongTerm
41205,MIT-LongTerm_03,128,MIT-LongTerm
41320,MIT-LongTerm_03,128,MIT-LongTerm
41435,MIT-LongTerm_03,128,MIT-LongTerm
41550,MIT-LongTerm_03,128,MIT-LongTerm
41664,MIT-LongTerm_03,128,MIT-LongTerm
41779,MIT-LongTerm_03,128,MIT-LongTerm
42007,MIT-LongTerm_03,128,MIT-LongTerm
42238,MIT-LongTerm_03,128,MIT-LongTerm
42350,MIT-LongTerm_03,128,MIT-LongTerm
42465,MIT-LongTerm_03,128,MIT-LongTerm
42579,MIT-LongTerm_03,128,MIT-LongTerm
42693,MIT-LongTerm_03,128,MIT-LongTerm
42807,MIT-LongTerm_03,128,MIT-LongTerm
42921,MIT-LongTerm_03,128,MIT-LongTerm
43033,MIT-LongTerm_03,128,MIT-LongTerm
43147,MIT-LongTerm_03,128,MIT-LongTerm
43260,MIT-LongTerm_03,128,MIT-LongTerm
43374,MIT-LongTerm_03,128,MIT-LongTerm
43488,MIT-LongTerm_03,128,MIT-LongTerm
43603,MIT-LongTerm_03,128,MIT-LongTerm
43718,MIT-LongTerm_03,128,MIT-LongTerm
43834,MIT-LongTerm_03,128,MIT-LongTerm
43951,MIT-LongTerm_03,128,MIT-LongTerm
44068,MIT-LongTerm_03,128,MIT-LongTerm
44184,MIT-LongTerm_03,128,MIT-LongTerm
44303,MIT-LongTerm_03,128,MIT-LongTerm
44420,MIT-LongTerm_03,128,MIT-LongTerm
44537,MIT-LongTerm_03,128,MIT-LongTerm
44655,MIT-LongTerm_03,128,MIT-LongTerm
44772,MIT-LongTerm_03,128,MIT-LongTerm
45116,MIT-LongTerm_03,128,MIT-LongTerm
45351,MIT-LongTerm_03,128,MIT-LongTerm
45583,MIT-LongTerm_03,128,MIT-LongTerm
45816,MIT-LongTerm_03,128,MIT-LongTerm
45934,MIT-LongTerm_03,128,MIT-LongTerm
46049,MIT-LongTerm_03,128,MIT-LongTerm
46165,MIT-LongTerm_03,128,MIT-LongTerm
46280,MIT-LongTerm_03,128,MIT-LongTerm
46396,MIT-LongTerm_03,128,MIT-LongTerm
46511,MIT-LongTerm_03,128,MIT-LongTerm
46627,MIT-LongTerm_03,128,MIT-LongTerm
46742,MIT-LongTerm_03,128,MIT-LongTerm
46858,MIT-LongTerm_03,128,MIT-LongTerm
46974,MIT-LongTerm_03,128,MIT-LongTerm
47091,MIT-LongTerm_03,128,MIT-LongTerm
47207,MIT-LongTerm_03,128,MIT-LongTerm
47323,MIT-LongTerm_03,128,MIT-LongTerm
47437,MIT-LongTerm_03,128,MIT-LongTerm
47552,MIT-LongTerm_03,128,MIT-LongTerm
47666,MIT-LongTerm_03,128,MIT-LongTerm
47780,MIT-LongTerm_03,128,MIT-LongTerm
47894,MIT-LongTerm_03,128,MIT-LongTerm
48007,MIT-LongTerm_03,128,MIT-LongTerm
48120,MIT-LongTerm_03,128,MIT-LongTerm
48234,MIT-LongTerm_03,128,MIT-LongTerm
48348,MIT-LongTerm_03,128,MIT-LongTerm
48462,MIT-LongTerm_03,128,MIT-LongTerm
48576,MIT-LongTerm_03,128,MIT-LongTerm
48690,MIT-LongTerm_03,128,MIT-LongTerm
48803,MIT-LongTerm_03,128,MIT-LongTerm
48916,MIT-LongTerm_03,128,MIT-LongTerm
49028,MIT-LongTerm_03,128,MIT-LongTerm
49141,MIT-LongTerm_03,128,MIT-LongTerm
49254,MIT-LongTerm_03,128,MIT-LongTerm
49478,MIT-LongTerm_03,128,MIT-LongTerm
49703,MIT-LongTerm_03,128,MIT-LongTerm
49815,MIT-LongTerm_03,128,MIT-LongTerm
49929,MIT-LongTerm_03,128,MIT-LongTerm
50041,MIT-LongTerm_03,128,MIT-LongTerm
50153,MIT-LongTerm_03,128,MIT-LongTerm
50265,MIT-LongTerm_03,128,MIT-LongTerm
50377,MIT-LongTerm_03,128,MIT-LongTerm
50489,MIT-LongTerm_03,128,MIT-LongTerm
50601,MIT-LongTerm_03,128,MIT-LongTerm
50714,MIT-LongTerm_03,128,MIT-LongTerm
50827,MIT-LongTerm_03,128,MIT-LongTerm
50940,MIT-LongTerm_03,128,MIT-LongTerm
51054,MIT-LongTerm_03,128,MIT-LongTerm
51168,MIT-LongTerm_03,128,MIT-LongTerm
51283,MIT-LongTerm_03,128,MIT-LongTerm
51397,MIT-LongTerm_03,128,MIT-LongTerm
51626,MIT-LongTerm_03,128,MIT-LongTerm
51742,MIT-LongTerm_03,128,MIT-LongTerm
51970,MIT-LongTerm_03,128,MIT-LongTerm
52085,MIT-LongTerm_03,128,MIT-LongTerm
52200,MIT-LongTerm_03,128,MIT-LongTerm
52426,MIT-LongTerm_03,128,MIT-LongTerm
52541,MIT-LongTerm_03,128,MIT-LongTerm
52655,MIT-LongTerm_03,128,MIT-LongTerm
52769,MIT-LongTerm_03,128,MIT-LongTerm
52884,MIT-LongTerm_03,128,MIT-LongTerm
52999,MIT-LongTerm_03,128,MIT-LongTerm
53116,MIT-LongTerm_03,128,MIT-LongTerm
53232,MIT-LongTerm_03,128,MIT-LongTerm
53349,MIT-LongTerm_03,128,MIT-LongTerm
53465,MIT-LongTerm_03,128,MIT-LongTerm
53582,MIT-LongTerm_03,128,MIT-LongTerm
53700,MIT-LongTerm_03,128,MIT-LongTerm
53817,MIT-LongTerm_03,128,MIT-LongTerm
53934,MIT-LongTerm_03,128,MIT-LongTerm
54051,MIT-LongTerm_03,128,MIT-LongTerm
54169,MIT-LongTerm_03,128,MIT-LongTerm
54401,MIT-LongTerm_03,128,MIT-LongTerm
54519,MIT-LongTerm_03,128,MIT-LongTerm
54637,MIT-LongTerm_03,128,MIT-LongTerm
54753,MIT-LongTerm_03,128,MIT-LongTerm
54869,MIT-LongTerm_03,128,MIT-LongTerm
54986,MIT-LongTerm_03,128,MIT-LongTerm
55102,MIT-LongTerm_03,128,MIT-LongTerm
55218,MIT-LongTerm_03,128,MIT-LongTerm
55335,MIT-LongTerm_03,128,MIT-LongTerm
55451,MIT-LongTerm_03,128,MIT-LongTerm
55567,MIT-LongTerm_03,128,MIT-LongTerm
55684,MIT-LongTerm_03,128,MIT-LongTerm
55800,MIT-LongTerm_03,128,MIT-LongTerm
55918,MIT-LongTerm_03,128,MIT-LongTerm
56035,MIT-LongTerm_03,128,MIT-LongTerm
56151,MIT-LongTerm_03,128,MIT-LongTerm
56266,MIT-LongTerm_03,128,MIT-LongTerm
56378,MIT-LongTerm_03,128,MIT-LongTerm
56493,MIT-LongTerm_03,128,MIT-LongTerm
56607,MIT-LongTerm_03,128,MIT-LongTerm
56719,MIT-LongTerm_03,128,MIT-LongTerm
56831,MIT-LongTerm_03,128,MIT-LongTerm
56944,MIT-LongTerm_03,128,MIT-LongTerm
57056,MIT-LongTerm_03,128,MIT-LongTerm
57169,MIT-LongTerm_03,128,MIT-LongTerm
57282,MIT-LongTerm_03,128,MIT-LongTerm
57394,MIT-LongTerm_03,128,MIT-LongTerm
57507,MIT-LongTerm_03,128,MIT-LongTerm
57619,MIT-LongTerm_03,128,MIT-LongTerm
57845,MIT-LongTerm_03,128,MIT-LongTerm
58071,MIT-LongTerm_03,128,MIT-LongTerm
58185,MIT-LongTerm_03,128,MIT-LongTerm
58300,MIT-LongTerm_03,128,MIT-LongTerm
58413,MIT-LongTerm_03,128,MIT-LongTerm
58527,MIT-LongTerm_03,128,MIT-LongTerm
58641,MIT-LongTerm_03,128,MIT-LongTerm
58754,MIT-LongTerm_03,128,MIT-LongTerm
58867,MIT-LongTerm_03,128,MIT-LongTerm
58981,MIT-LongTerm_03,128,MIT-LongTerm
59094,MIT-LongTerm_03,128,MIT-LongTerm
59207,MIT-LongTerm_03,128,MIT-LongTerm
59320,MIT-LongTerm_03,128,MIT-LongTerm
59434,MIT-LongTerm_03,128,MIT-LongTerm
59549,MIT-LongTerm_03,128,MIT-LongTerm
59664,MIT-LongTerm_03,128,MIT-LongTerm
59778,MIT-LongTerm_03,128,MIT-LongTerm
59893,MIT-LongTerm_03,128,MIT-LongTerm
60008,MIT-LongTerm_03,128,MIT-LongTerm
60123,MIT-LongTerm_03,128,MIT-LongTerm
60238,MIT-LongTerm_03,128,MIT-LongTerm
60353,MIT-LongTerm_03,128,MIT-LongTerm
60469,MIT-LongTerm_03,128,MIT-LongTerm
60585,MIT-LongTerm_03,128,MIT-LongTerm
60701,MIT-LongTerm_03,128,MIT-LongTerm
60817,MIT-LongTerm_03,128,MIT-LongTerm
60933,MIT-LongTerm_03,128,MIT-LongTerm
61049,MIT-LongTerm_03,128,MIT-LongTerm
61165,MIT-LongTerm_03,128,MIT-LongTerm
61280,MIT-LongTerm_03,128,MIT-LongTerm
61397,MIT-LongTerm_03,128,MIT-LongTerm
61514,MIT-LongTerm_03,128,MIT-LongTerm
61629,MIT-LongTerm_03,128,MIT-LongTerm
61746,MIT-LongTerm_03,128,MIT-LongTerm
61862,MIT-LongTerm_03,128,MIT-LongTerm
61979,MIT-LongTerm_03,128,MIT-LongTerm
62096,MIT-LongTerm_03,128,MIT-LongTerm
62213,MIT-LongTerm_03,128,MIT-LongTerm
62331,MIT-LongTerm_03,128,MIT-LongTerm
62448,MIT-LongTerm_03,128,MIT-LongTerm
62567,MIT-LongTerm_03,128,MIT-LongTerm
62685,MIT-LongTerm_03,128,MIT-LongTerm
62803,MIT-LongTerm_03,128,MIT-LongTerm
62922,MIT-LongTerm_03,128,MIT-LongTerm
63039,MIT-LongTerm_03,128,MIT-LongTerm
63157,MIT-LongTerm_03,128,MIT-LongTerm
63390,MIT-LongTerm_03,128,MIT-LongTerm
63624,MIT-LongTerm_03,128,MIT-LongTerm
63740,MIT-LongTerm_03,128,MIT-LongTerm
63857,MIT-LongTerm_03,128,MIT-LongTerm
63973,MIT-LongTerm_03,128,MIT-LongTerm
64090,MIT-LongTerm_03,128,MIT-LongTerm
64207,MIT-LongTerm_03,128,MIT-LongTerm
64323,MIT-LongTerm_03,128,MIT-LongTerm
64440,MIT-LongTerm_03,128,MIT-LongTerm
64555,MIT-LongTerm_03,128,MIT-LongTerm
64671,MIT-LongTerm_03,128,MIT-LongTerm
64786,MIT-LongTerm_03,128,MIT-LongTerm
64900,MIT-LongTerm_03,128,MIT-LongTerm
65014,MIT-LongTerm_03,128,MIT-LongTerm
65128,MIT-LongTerm_03,128,MIT-LongTerm
65241,MIT-LongTerm_03,128,MIT-LongTerm
65355,MIT-LongTerm_03,128,MIT-LongTerm
65468,MIT-LongTerm_03,128,MIT-LongTerm
65582,MIT-LongTerm_03,128,MIT-LongTerm
65695,MIT-LongTerm_03,128,MIT-LongTerm
65809,MIT-LongTerm_03,128,MIT-LongTerm
65921,MIT-LongTerm_03,128,MIT-LongTerm
66034,MIT-LongTerm_03,128,MIT-LongTerm
66147,MIT-LongTerm_03,128,MIT-LongTerm
66260,MIT-LongTerm_03,128,MIT-LongTerm
66373,MIT-LongTerm_03,128,MIT-LongTerm
66486,MIT-LongTerm_03,128,MIT-LongTerm
66599,MIT-LongTerm_03,128,MIT-LongTerm
66713,MIT-LongTerm_03,128,MIT-LongTerm
66826,MIT-LongTerm_03,128,MIT-LongTerm
66941,MIT-LongTerm_03,128,MIT-LongTerm
67055,MIT-LongTerm_03,128,MIT-LongTerm
67169,MIT-LongTerm_03,128,MIT-LongTerm
67283,MIT-LongTerm_03,128,MIT-LongTerm
67396,MIT-LongTerm_03,128,MIT-LongTerm
67509,MIT-LongTerm_03,128,MIT-LongTerm
67622,MIT-LongTerm_03,128,MIT-LongTerm
67735,MIT-LongTerm_03,128,MIT-LongTerm
67848,MIT-LongTerm_03,128,MIT-LongTerm
67961,MIT-LongTerm_03,128,MIT-LongTerm
68075,MIT-LongTerm_03,128,MIT-LongTerm
68190,MIT-LongTerm_03,128,MIT-LongTerm
68304,MIT-LongTerm_03,128,MIT-LongTerm
68421,MIT-LongTerm_03,128,MIT-LongTerm
68536,MIT-LongTerm_03,128,MIT-LongTerm
68652,MIT-LongTerm_03,128,MIT-LongTerm
68769,MIT-LongTerm_03,128,MIT-LongTerm
68884,MIT-LongTerm_03,128,MIT-LongTerm
69000,MIT-LongTerm_03,128,MIT-LongTerm
69117,MIT-LongTerm_03,128,MIT-LongTerm
69232,MIT-LongTerm_03,128,MIT-LongTerm
69347,MIT-LongTerm_03,128,MIT-LongTerm
69462,MIT-LongTerm_03,128,MIT-LongTerm
69577,MIT-LongTerm_03,128,MIT-LongTerm
69693,MIT-LongTerm_03,128,MIT-LongTerm
69809,MIT-LongTerm_03,128,MIT-LongTerm
69925,MIT-LongTerm_03,128,MIT-LongTerm
70042,MIT-LongTerm_03,128,MIT-LongTerm
70159,MIT-LongTerm_03,128,MIT-LongTerm
70275,MIT-LongTerm_03,128,MIT-LongTerm
70391,MIT-LongTerm_03,128,MIT-LongTerm
70508,MIT-LongTerm_03,128,MIT-LongTerm
70625,MIT-LongTerm_03,128,MIT-LongTerm
70742,MIT-LongTerm_03,128,MIT-LongTerm
70859,MIT-LongTerm_03,128,MIT-LongTerm
70975,MIT-LongTerm_03,128,MIT-LongTerm
71092,MIT-LongTerm_03,128,MIT-LongTerm
71208,MIT-LongTerm_03,128,MIT-LongTerm
71326,MIT-LongTerm_03,128,MIT-LongTerm
71443,MIT-LongTerm_03,128,MIT-LongTerm
71561,MIT-LongTerm_03,128,MIT-LongTerm
71678,MIT-LongTerm_03,128,MIT-LongTerm
71795,MIT-LongTerm_03,128,MIT-LongTerm
71912,MIT-LongTerm_03,128,MIT-LongTerm
72028,MIT-LongTerm_03,128,MIT-LongTerm
72145,MIT-LongTerm_03,128,MIT-LongTerm
72261,MIT-LongTerm_03,128,MIT-LongTerm
72376,MIT-LongTerm_03,128,MIT-LongTerm
72492,MIT-LongTerm_03,128,MIT-LongTerm
72607,MIT-LongTerm_03,128,MIT-LongTerm
72836,MIT-LongTerm_03,128,MIT-LongTerm
72953,MIT-LongTerm_03,128,MIT-LongTerm
73070,MIT-LongTerm_03,128,MIT-LongTerm
73186,MIT-LongTerm_03,128,MIT-LongTerm
73303,MIT-LongTerm_03,128,MIT-LongTerm
73418,MIT-LongTerm_03,128,MIT-LongTerm
73534,MIT-LongTerm_03,128,MIT-LongTerm
73651,MIT-LongTerm_03,128,MIT-LongTerm
73767,MIT-LongTerm_03,128,MIT-LongTerm
73882,MIT-LongTerm_03,128,MIT-LongTerm
73998,MIT-LongTerm_03,128,MIT-LongTerm
74113,MIT-LongTerm_03,128,MIT-LongTerm
74228,MIT-LongTerm_03,128,MIT-LongTerm
74342,MIT-LongTerm_03,128,MIT-LongTerm
74457,MIT-LongTerm_03,128,MIT-LongTerm
74571,MIT-LongTerm_03,128,MIT-LongTerm
74685,MIT-LongTerm_03,128,MIT-LongTerm
74800,MIT-LongTerm_03,128,MIT-LongTerm
74915,MIT-LongTerm_03,128,MIT-LongTerm
75031,MIT-LongTerm_03,128,MIT-LongTerm
75148,MIT-LongTerm_03,128,MIT-LongTerm
75379,MIT-LongTerm_03,128,MIT-LongTerm
75498,MIT-LongTerm_03,128,MIT-LongTerm
75616,MIT-LongTerm_03,128,MIT-LongTerm
75734,MIT-LongTerm_03,128,MIT-LongTerm
75852,MIT-LongTerm_03,128,MIT-LongTerm
75969,MIT-LongTerm_03,128,MIT-LongTerm
76087,MIT-LongTerm_03,128,MIT-LongTerm
76204,MIT-LongTerm_03,128,MIT-LongTerm
76322,MIT-LongTerm_03,128,MIT-LongTerm
76440,MIT-LongTerm_03,128,MIT-LongTerm
76557,MIT-LongTerm_03,128,MIT-LongTerm
76675,MIT-LongTerm_03,128,MIT-LongTerm
76793,MIT-LongTerm_03,128,MIT-LongTerm
76912,MIT-LongTerm_03,128,MIT-LongTerm
77030,MIT-LongTerm_03,128,MIT-LongTerm
77148,MIT-LongTerm_03,128,MIT-LongTerm
77267,MIT-LongTerm_03,128,MIT-LongTerm
77384,MIT-LongTerm_03,128,MIT-LongTerm
77502,MIT-LongTerm_03,128,MIT-LongTerm
77733,MIT-LongTerm_03,128,MIT-LongTerm
77853,MIT-LongTerm_03,128,MIT-LongTerm
77972,MIT-LongTerm_03,128,MIT-LongTerm
78090,MIT-LongTerm_03,128,MIT-LongTerm
78210,MIT-LongTerm_03,128,MIT-LongTerm
78329,MIT-LongTerm_03,128,MIT-LongTerm
78449,MIT-LongTerm_03,128,MIT-LongTerm
78569,MIT-LongTerm_03,128,MIT-LongTerm
78688,MIT-LongTerm_03,128,MIT-LongTerm
78805,MIT-LongTerm_03,128,MIT-LongTerm
78922,MIT-LongTerm_03,128,MIT-LongTerm
79039,MIT-LongTerm_03,128,MIT-LongTerm
79155,MIT-LongTerm_03,128,MIT-LongTerm
79271,MIT-LongTerm_03,128,MIT-LongTerm
79386,MIT-LongTerm_03,128,MIT-LongTerm
79502,MIT-LongTerm_03,128,MIT-LongTerm
79618,MIT-LongTerm_03,128,MIT-LongTerm
79734,MIT-LongTerm_03,128,MIT-LongTerm
79850,MIT-LongTerm_03,128,MIT-LongTerm
79966,MIT-LongTerm_03,128,MIT-LongTerm
80083,MIT-LongTerm_03,128,MIT-LongTerm
80199,MIT-LongTerm_03,128,MIT-LongTerm
80315,MIT-LongTerm_03,128,MIT-LongTerm
80431,MIT-LongTerm_03,128,MIT-LongTerm
80547,MIT-LongTerm_03,128,MIT-LongTerm
80664,MIT-LongTerm_03,128,MIT-LongTerm
80780,MIT-LongTerm_03,128,MIT-LongTerm
80896,MIT-LongTerm_03,128,MIT-LongTerm
81013,MIT-LongTerm_03,128,MIT-LongTerm
81130,MIT-LongTerm_03,128,MIT-LongTerm
81247,MIT-LongTerm_03,128,MIT-LongTerm
81365,MIT-LongTerm_03,128,MIT-LongTerm
81482,MIT-LongTerm_03,128,MIT-LongTerm
81599,MIT-LongTerm_03,128,MIT-LongTerm
81715,MIT-LongTerm_03,128,MIT-LongTerm
81833,MIT-LongTerm_03,128,MIT-LongTerm
81950,MIT-LongTerm_03,128,MIT-LongTerm
82067,MIT-LongTerm_03,128,MIT-LongTerm
82185,MIT-LongTerm_03,128,MIT-LongTerm
82302,MIT-LongTerm_03,128,MIT-LongTerm
82419,MIT-LongTerm_03,128,MIT-LongTerm
82537,MIT-LongTerm_03,128,MIT-LongTerm
82654,MIT-LongTerm_03,128,MIT-LongTerm
82771,MIT-LongTerm_03,128,MIT-LongTerm
82888,MIT-LongTerm_03,128,MIT-LongTerm
83004,MIT-LongTerm_03,128,MIT-LongTerm
83119,MIT-LongTerm_03,128,MIT-LongTerm
83234,MIT-LongTerm_03,128,MIT-LongTerm
83349,MIT-LongTerm_03,128,MIT-LongTerm
83464,MIT-LongTerm_03,128,MIT-LongTerm
83579,MIT-LongTerm_03,128,MIT-LongTerm
83695,MIT-LongTerm_03,128,MIT-LongTerm
83812,MIT-LongTerm_03,128,MIT-LongTerm
83929,MIT-LongTerm_03,128,MIT-LongTerm
84048,MIT-LongTerm_03,128,MIT-LongTerm
84165,MIT-LongTerm_03,128,MIT-LongTerm
84284,MIT-LongTerm_03,128,MIT-LongTerm
84403,MIT-LongTerm_03,128,MIT-LongTerm
84522,MIT-LongTerm_03,128,MIT-LongTerm
84641,MIT-LongTerm_03,128,MIT-LongTerm
84759,MIT-LongTerm_03,128,MIT-LongTerm
84878,MIT-LongTerm_03,128,MIT-LongTerm
84996,MIT-LongTerm_03,128,MIT-LongTerm
85113,MIT-LongTerm_03,128,MIT-LongTerm
85231,MIT-LongTerm_03,128,MIT-LongTerm
85349,MIT-LongTerm_03,128,MIT-LongTerm
85467,MIT-LongTerm_03,128,MIT-LongTerm
85585,MIT-LongTerm_03,128,MIT-LongTerm
85704,MIT-LongTerm_03,128,MIT-LongTerm
85822,MIT-LongTerm_03,128,MIT-LongTerm
85940,MIT-LongTerm_03,128,MIT-LongTerm
86058,MIT-LongTerm_03,128,MIT-LongTerm
86177,MIT-LongTerm_03,128,MIT-LongTerm
86295,MIT-LongTerm_03,128,MIT-LongTerm
86413,MIT-LongTerm_03,128,MIT-LongTerm
86532,MIT-LongTerm_03,128,MIT-LongTerm
86649,MIT-LongTerm_03,128,MIT-LongTerm
86768,MIT-LongTerm_03,128,MIT-LongTerm
86886,MIT-LongTerm_03,128,MIT-LongTerm
87004,MIT-LongTerm_03,128,MIT-LongTerm
87122,MIT-LongTerm_03,128,MIT-LongTerm
87239,MIT-LongTerm_03,128,MIT-LongTerm
87356,MIT-LongTerm_03,128,MIT-LongTerm
87473,MIT-LongTerm_03,128,MIT-LongTerm
87589,MIT-LongTerm_03,128,MIT-LongTerm
87706,MIT-LongTerm_03,128,MIT-LongTerm
87822,MIT-LongTerm_03,128,MIT-LongTerm
87938,MIT-LongTerm_03,128,MIT-LongTerm
88054,MIT-LongTerm_03,128,MIT-LongTerm
88279,MIT-LongTerm_03,128,MIT-LongTerm
88393,MIT-LongTerm_03,128,MIT-LongTerm
88506,MIT-LongTerm_03,128,MIT-LongTerm
88618,MIT-LongTerm_03,128,MIT-LongTerm
88729,MIT-LongTerm_03,128,MIT-LongTerm
88840,MIT-LongTerm_03,128,MIT-LongTerm
88949,MIT-LongTerm_03,128,MIT-LongTerm
89058,MIT-LongTerm_03,128,MIT-LongTerm
89167,MIT-LongTerm_03,128,MIT-LongTerm
89276,MIT-LongTerm_03,128,MIT-LongTerm
89384,MIT-LongTerm_03,128,MIT-LongTerm
89493,MIT-LongTerm_03,128,MIT-LongTerm
89601,MIT-LongTerm_03,128,MIT-LongTerm
89708,MIT-LongTerm_03,128,MIT-LongTerm
89816,MIT-LongTerm_03,128,MIT-LongTerm
89924,MIT-LongTerm_03,128,MIT-LongTerm
90031,MIT-LongTerm_03,128,MIT-LongTerm
90139,MIT-LongTerm_03,128,MIT-LongTerm
90245,MIT-LongTerm_03,128,MIT-LongTerm
90352,MIT-LongTerm_03,128,MIT-LongTerm
90460,MIT-LongTerm_03,128,MIT-LongTerm
90567,MIT-LongTerm_03,128,MIT-LongTerm
90673,MIT-LongTerm_03,128,MIT-LongTerm
90781,MIT-LongTerm_03,128,MIT-LongTerm
90888,MIT-LongTerm_03,128,MIT-LongTerm
90994,MIT-LongTerm_03,128,MIT-LongTerm
91102,MIT-LongTerm_03,128,MIT-LongTerm
91210,MIT-LongTerm_03,128,MIT-LongTerm
91317,MIT-LongTerm_03,128,MIT-LongTerm
91426,MIT-LongTerm_03,128,MIT-LongTerm
91535,MIT-LongTerm_03,128,MIT-LongTerm
91644,MIT-LongTerm_03,128,MIT-LongTerm
91752,MIT-LongTerm_03,128,MIT-LongTerm
91860,MIT-LongTerm_03,128,MIT-LongTerm
91969,MIT-LongTerm_03,128,MIT-LongTerm
92078,MIT-LongTerm_03,128,MIT-LongTerm
92187,MIT-LongTerm_03,128,MIT-LongTerm
92297,MIT-LongTerm_03,128,MIT-LongTerm
92406,MIT-LongTerm_03,128,MIT-LongTerm
92516,MIT-LongTerm_03,128,MIT-LongTerm
92626,MIT-LongTerm_03,128,MIT-LongTerm
92735,MIT-LongTerm_03,128,MIT-LongTerm
92845,MIT-LongTerm_03,128,MIT-LongTerm
92955,MIT-LongTerm_03,128,MIT-LongTerm
93065,MIT-LongTerm_03,128,MIT-LongTerm
93176,MIT-LongTerm_03,128,MIT-LongTerm
93285,MIT-LongTerm_03,128,MIT-LongTerm
93395,MIT-LongTerm_03,128,MIT-LongTerm
93504,MIT-LongTerm_03,128,MIT-LongTerm
93615,MIT-LongTerm_03,128,MIT-LongTerm
93724,MIT-LongTerm_03,128,MIT-LongTerm
93943,MIT-LongTerm_03,128,MIT-LongTerm
94054,MIT-LongTerm_03,128,MIT-LongTerm
94164,MIT-LongTerm_03,128,MIT-LongTerm
94274,MIT-LongTerm_03,128,MIT-LongTerm
94386,MIT-LongTerm_03,128,MIT-LongTerm
94497,MIT-LongTerm_03,128,MIT-LongTerm
94608,MIT-LongTerm_03,128,MIT-LongTerm
94719,MIT-LongTerm_03,128,MIT-LongTerm
94830,MIT-LongTerm_03,128,MIT-LongTerm
94940,MIT-LongTerm_03,128,MIT-LongTerm
95165,MIT-LongTerm_03,128,MIT-LongTerm
95279,MIT-LongTerm_03,128,MIT-LongTerm
95393,MIT-LongTerm_03,128,MIT-LongTerm
95618,MIT-LongTerm_03,128,MIT-LongTerm
95731,MIT-LongTerm_03,128,MIT-LongTerm
95842,MIT-LongTerm_03,128,MIT-LongTerm
95953,MIT-LongTerm_03,128,MIT-LongTerm
96063,MIT-LongTerm_03,128,MIT-LongTerm
96174,MIT-LongTerm_03,128,MIT-LongTerm
96284,MIT-LongTerm_03,128,MIT-LongTerm
96394,MIT-LongTerm_03,128,MIT-LongTerm
96504,MIT-LongTerm_03,128,MIT-LongTerm
96614,MIT-LongTerm_03,128,MIT-LongTerm
96725,MIT-LongTerm_03,128,MIT-LongTerm
96835,MIT-LongTerm_03,128,MIT-LongTerm
96944,MIT-LongTerm_03,128,MIT-LongTerm
97056,MIT-LongTerm_03,128,MIT-LongTerm
97165,MIT-LongTerm_03,128,MIT-LongTerm
97274,MIT-LongTerm_03,128,MIT-LongTerm
97385,MIT-LongTerm_03,128,MIT-LongTerm
97497,MIT-LongTerm_03,128,MIT-LongTerm
97607,MIT-LongTerm_03,128,MIT-LongTerm
97717,MIT-LongTerm_03,128,MIT-LongTerm
97828,MIT-LongTerm_03,128,MIT-LongTerm
97938,MIT-LongTerm_03,128,MIT-LongTerm
98049,MIT-LongTerm_03,128,MIT-LongTerm
98160,MIT-LongTerm_03,128,MIT-LongTerm
98267,MIT-LongTerm_03,128,MIT-LongTerm
98377,MIT-LongTerm_03,128,MIT-LongTerm
98488,MIT-LongTerm_03,128,MIT-LongTerm
98596,MIT-LongTerm_03,128,MIT-LongTerm
98703,MIT-LongTerm_03,128,MIT-LongTerm
98813,MIT-LongTerm_03,128,MIT-LongTerm
98921,MIT-LongTerm_03,128,MIT-LongTerm
99028,MIT-LongTerm_03,128,MIT-LongTerm
99135,MIT-LongTerm_03,128,MIT-LongTerm
99241,MIT-LongTerm_03,128,MIT-LongTerm
99348,MIT-LongTerm_03,128,MIT-LongTerm
99455,MIT-LongTerm_03,128,MIT-LongTerm
99562,MIT-LongTerm_03,128,MIT-LongTerm
99670,MIT-LongTerm_03,128,MIT-LongTerm
99777,MIT-LongTerm_03,128,MIT-LongTerm
99884,MIT-LongTerm_03,128,MIT-LongTerm
99991,MIT-LongTerm_03,128,MIT-LongTerm
100099,MIT-LongTerm_03,128,MIT-LongTerm
100206,MIT-LongTerm_03,128,MIT-LongTerm
100313,MIT-LongTerm_03,128,MIT-LongTerm
100419,MIT-LongTerm_03,128,MIT-LongTerm
100526,MIT-LongTerm_03,128,MIT-LongTerm
100633,MIT-LongTerm_03,128,MIT-LongTerm
100740,MIT-LongTerm_03,128,MIT-LongTerm
100848,MIT-LongTerm_03,128,MIT-LongTerm
100955,MIT-LongTerm_03,128,MIT-LongTerm
101062,MIT-LongTerm_03,128,MIT-LongTerm
101171,MIT-LongTerm_03,128,MIT-LongTerm
101278,MIT-LongTerm_03,128,MIT-LongTerm
101386,MIT-LongTerm_03,128,MIT-LongTerm
101494,MIT-LongTerm_03,128,MIT-LongTerm
